ID;name;number_species;number_reactions;number_SORs;number_SOR_O;number_SOR_DO_only;number_DO;number_Os;max_MRC;comp2;comp3;comp4;comp5;comp6;timer_MRC;reaction_orders;Timer_ERC;Timer_LP;Timer_LP_DO1;number_constr;time_complete
BIOMD0000000125.xml;Komarova2005_TheoreticalFramework_BasicArchitecture;5;7;1;1;0;4;4;0;0;0;0;0;0;0;[4, 3, 0, 0, 0, 0, 0, 0, 0];0;0,003000021;0,003000021;30;0,012002945
BIOMD0000000126.xml;Clancy2002_CardiacSodiumChannel_WT;9;22;2;2;0;2;2;0;0;0;0;0;0;0;[0, 22, 0, 0, 0, 0, 0, 0, 0];0;0,005000114;0,004000187;85;0,020615339
BIOMD0000000127.xml;Izhikevich2003_SpikingNeuron;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000128.xml;Bertram2006_Endothelin;3;3;1;1;0;1;1;0;0;0;0;0;0;0,000996113;[3, 0, 0, 0, 0, 0, 0, 0, 0];0;0,003000021;0,003000021;12;0,009001732
BIOMD0000000129.xml;Izhikevich2004_SpikingNeurons_inhibitionInducedSpiking;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000130.xml;Izhikevich2004_SpikingNeurons_integrator;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000131.xml;Izhikevich2004_SpikingNeurons_reboundBurst;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000132.xml;Izhikevich2004_SpikingNeurons_reboundSpike;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000133.xml;Izhikevich2004_SpikingNeurons_resonator;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000134.xml;Izhikevich2004_SpikingNeurons_SpikeLatency;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000135.xml;Izhikevich2004_SpikingNeurons_subthresholdOscillations;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000136.xml;Izhikevich2004_SpikingNeurons_thresholdVariability;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000137.xml;Sedaghat2002_InsulinSignalling_noFeedback;21;32;24;24;0;80;64;0;0;0;0;0;0;0,001001596;[2, 29, 1, 0, 0, 0, 0, 0, 0];0;0,005000114;0,005000114;129;0,06547761
BIOMD0000000138.xml;Tabak2007_dopamine;1;1;1;1;0;1;1;0;0;0;0;0;0;0;[1, 0, 0, 0, 0, 0, 0, 0, 0];0;0,003000021;0,003000021;4;0,009529829
BIOMD0000000139.xml;Hoffmann2002_KnockOut_IkBNFkB_Signaling;24;64;9;2;7;9;2;2;7;0;0;0;0;0,014693737;[7, 42, 15, 0, 0, 0, 0, 0, 0];0,015625;0,006999969;0,006999969;267;0,063612223
BIOMD0000000140.xml;Hoffmann2002_WT_IkBNFkB_Signaling;24;64;9;2;7;9;2;2;7;0;0;0;0;0,015287161;[7, 42, 15, 0, 0, 0, 0, 0, 0];0,015625;0,007999897;0,006999969;267;0,063307047
BIOMD0000000141.xml;Izhikevich2004_SpikingNeurons_Class1Excitable;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000142.xml;Izhikevich2004_SpikingNeurons_Class2Excitable;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000143.xml;Olsen2003_neutrophil_oscillatory_metabolism;20;20;2;1;1;4096;384;2;1;0;0;0;0;0,002006292;[2, 7, 11, 0, 0, 0, 0, 0, 0];0;0,004000187;0,075999975;86;1,526504517
BIOMD0000000144.xml;Calzone2007_CellCycle;18;54;1;1;0;1;1;0;0;0;0;0;0;0;[19, 35, 0, 0, 0, 0, 0, 0, 0];0;0,003000021;0,003000021;211;0,023025513
BIOMD0000000145.xml;Wang2007 - ATP induced intracellular Calcium Oscillation;7;12;1;1;0;4;4;0;0;0;0;0;0;0;[5, 7, 0, 0, 0, 0, 0, 0, 0];0;0,003000021;0,003000021;50;0,012999773
BIOMD0000000146.xml;Hatakeyama2003_MAPK;36;46;336;336;0;33920;16384;0;0;0;0;0;0;0,009625435;[0, 38, 8, 0, 0, 0, 0, 0, 0];0;0,010999918;3,146999836;202;24,47250772
BIOMD0000000147.xml;ODea2007_IkappaB;24;70;9;2;7;9;2;2;7;0;0;0;0;0,01572156;[4, 51, 15, 0, 0, 0, 0, 0, 0];0;0,006999969;0,006000042;279;0,063433886
BIOMD0000000148.xml;Komarova2003_BoneRemodeling;7;6;1;1;0;16;16;0;0;0;0;0;0;0;[3, 3, 0, 0, 0, 0, 0, 0, 0];0;0,003000021;0,003000021;28;0,012556791
BIOMD0000000149.xml;Kim2007 - Crosstalk between Wnt and ERK pathways;28;38;1056;384;672;3120;512;4;672;0;0;0;0;1,30408287;[3, 29, 6, 0, 0, 0, 0, 0, 0];0;0,016000032;0,052999973;161;3,190463066
BIOMD0000000150.xml;Morris2002_CellCycle_CDK2Cyclin;4;4;2;2;0;5;4;0;0;0;0;0;0;0;[0, 3, 1, 0, 0, 0, 0, 0, 0];0;0,003999949;0,003000021;17;0,012557507
BIOMD0000000151.xml;Singh2006_IL6_Signal_Transduction;68;110;64;64;0;50000;589;0;0;0;0;0;0;0,004000187;[3, 70, 37, 0, 0, 0, 0, 0, 0];0,03125;0,013000011;17,26499987;471;84,69523597
BIOMD0000000152.xml;Fernandez2006_ModelA;64;120;50000;2;49998;50000;2;114;45;292;679;24;0;timeout;[0, 79, 41, 0, 0, 0, 0, 0, 0];0,046875;48,56699991;57,79900002;450;404,5315096
BIOMD0000000153.xml;Fernandez2006_ModelB;75;152;50000;2;49998;50000;2;93;35;221;441;73;0;timeout;[0, 100, 52, 0, 0, 0, 0, 0, 0];0,0625;53,36099982;58,51000023;583;440,5422544
BIOMD0000000154.xml;Zatorsky2006_p53_Model3;2;5;1;1;0;1;1;0;0;0;0;0;0;0;[2, 3, 0, 0, 0, 0, 0, 0, 0];0;0,002999783;0,003999949;19;0,011274099
BIOMD0000000155.xml;Zatorsky2006_p53_Model6;2;4;1;1;0;1;1;0;0;0;0;0;0;0;[2, 2, 0, 0, 0, 0, 0, 0, 0];0;0,003000021;0,003000021;16;0,011000156
BIOMD0000000156.xml;Zatorsky2006_p53_Model5;3;6;1;1;0;1;1;0;0;0;0;0;0;0;[3, 3, 0, 0, 0, 0, 0, 0, 0];0;0,003000021;0,004000187;25;0,011692047
BIOMD0000000157.xml;Zatorsky2006_p53_Model4;3;7;1;1;0;1;1;0;0;0;0;0;0;0;[3, 4, 0, 0, 0, 0, 0, 0, 0];0;0,004000187;0,003000021;28;0,011662006
BIOMD0000000158.xml;Zatorsky2006_p53_Model2;3;7;1;1;0;1;1;0;0;0;0;0;0;0;[3, 4, 0, 0, 0, 0, 0, 0, 0];0;0,003000021;0,002000093;28;0,011000633
BIOMD0000000159.xml;Zatorsky2006_p53_Model1;3;7;1;1;0;1;1;0;0;0;0;0;0;0;[3, 4, 0, 0, 0, 0, 0, 0, 0];0;0,003000021;0,003000021;28;0,012744665
BIOMD0000000160.xml;Xie2007_CircClock;25;41;2;1;1;128;32;2;1;0;0;0;0;0,001998425;[16, 22, 3, 0, 0, 0, 0, 0, 0];0;0,003999949;0,004999876;170;0,096006632
BIOMD0000000161.xml;Eungdamrong2007_Ras_Activation;46;74;12960;2112;10848;50000;1065;18;10848;0;0;0;0;38,66610408;[3, 58, 13, 0, 0, 0, 0, 0, 0];0;0,601999998;20,977;311;117,49347
BIOMD0000000162.xml;Hernjak2005_Calcium_Signaling;32;82;1;1;0;4;4;0;0;0;0;0;0;0;[24, 48, 10, 0, 0, 0, 0, 0, 0];0;0,003999949;0,004999876;336;0,040517569
BIOMD0000000163.xml;Zi2007_TGFbeta_signaling;16;26;10;4;6;10;4;4;6;0;0;0;0;0,011000395;[2, 22, 1, 1, 0, 0, 0, 0, 0];0;0,004999876;0,004999876;110;0,038062334
BIOMD0000000164.xml;SmithAE2002_RanTransport;26;58;62;12;50;768;128;6;42;8;0;0;0;0,132286787;[1, 43, 10, 4, 0, 0, 0, 0, 0];0;0,007999897;0,01699996;246;0,745055437
BIOMD0000000165.xml;Saucerman2006_PKA;37;57;4144;736;3408;50000;528;15;3184;224;0;0;0;9,702342987;[2, 35, 18, 2, 0, 0, 0, 0, 0];0;0,099000216;16,57099986;242;67,10829139
BIOMD0000000166.xml;Zhu2007_TF_modulated_by_Calcium;3;9;1;1;0;1;1;0;0;0;0;0;0;0;[4, 5, 0, 0, 0, 0, 0, 0, 0];0;0,003999949;0,003000021;36;0,011624098
BIOMD0000000167.xml;Mayya2005_STATmodule;9;13;2;2;0;12;12;0;0;0;0;0;0;0;[0, 12, 1, 0, 0, 0, 0, 0, 0];0;0,003999949;0,006000042;53;0,019315004
BIOMD0000000168.xml;Obeyesekere1999_CellCycle;7;10;1;1;0;4;4;0;0;0;0;0;0;0;[4, 6, 0, 0, 0, 0, 0, 0, 0];0;0,002000093;0,003999949;42;0,012567282
BIOMD0000000169.xml;Aguda1999_CellCycle;11;27;16;1;15;8;1;8;15;0;0;0;0;0,031352997;[9, 14, 4, 0, 0, 0, 0, 0, 0];0;0,003999949;0,003999949;109;0,059687614
BIOMD0000000170.xml;Weimann2004_CircadianOscillator;7;17;1;1;0;1;1;0;0;0;0;0;0;0;[4, 13, 0, 0, 0, 0, 0, 0, 0];0;0,003000021;0,003000021;66;0,012000561
BIOMD0000000171.xml;Leloup1998_CircClock_LD;12;27;2;1;1;8;4;2;1;0;0;0;0;0,002001047;[4, 22, 1, 0, 0, 0, 0, 0, 0];0;0,004000187;0,003999949;106;0,024315357
BIOMD0000000172.xml;Pritchard2002_glycolysis;25;31;16;16;0;50000;13206;0;0;0;0;0;0;0;[0, 14, 17, 0, 0, 0, 0, 0, 0];0;0,006999969;10,18099999;131;31,26272297
BIOMD0000000173.xml;Schmierer_2008_Smad_Tgfb;26;42;268;52;216;2880;336;8;182;34;0;0;0;0,501044512;[0, 30, 12, 0, 0, 0, 0, 0, 0];0;0,009000063;0,078999996;168;2,623162031
BIOMD0000000174.xml;Del_Conte_Zerial2008_Rab5_Rab7_cut_out_switch;4;10;1;1;0;1;1;0;0;0;0;0;0;0;[2, 8, 0, 0, 0, 0, 0, 0, 0];0;0,004999876;0,003000021;38;0,010325432
BIOMD0000000175.xml;Birtwistle2007_ErbB_Signalling;120;194;50000;11;49989;1;0;314;0;1;0;0;0;timeout;[0, 79, 115, 0, 0, 0, 0, 0, 0];0,078125;37,18299985;55,26200008;915;23011,77465
BIOMD0000000176.xml;Conant2007_WGD_glycolysis_2A3AB;25;32;24;24;0;47976;12160;0;0;0;0;0;0;0;[0, 14, 18, 0, 0, 0, 0, 0, 0];0;0,018000126;10,64299989;135;32,12066627
BIOMD0000000177.xml;Conant2007_glycolysis_2C;28;35;24;24;0;45423;7269;0;0;0;0;0;0;0,000999689;[0, 17, 18, 0, 0, 0, 0, 0, 0];0;0,006999969;14,23500013;150;38,25127292
BIOMD0000000178.xml;Lebeda2008 - BoTN Paralysis (4 step model);6;4;1;1;0;4;4;0;0;0;0;0;0;0;[0, 4, 0, 0, 0, 0, 0, 0, 0];0;0,000999928;0,003999949;17;0,009921312
BIOMD0000000179.xml;Kim2007_CellularMemory_AsymmetricModel;7;17;1;1;0;1;1;0;0;0;0;0;0;0,001001596;[10, 7, 0, 0, 0, 0, 0, 0, 0];0;0,003000021;0,001999855;69;0,011116028
BIOMD0000000180.xml;Kim2007_CellularMemory_SymmetricModel;8;20;1;1;0;1;1;0;0;0;0;0;0;0;[12, 8, 0, 0, 0, 0, 0, 0, 0];0;0,002000093;0,002000093;82;0,012289524
BIOMD0000000181.xml;Sriram2007_CellCycle;6;18;1;1;0;1;1;0;0;0;0;0;0;0;[12, 6, 0, 0, 0, 0, 0, 0, 0];0;0,003999949;0,003000021;75;0,013001204
BIOMD0000000182.xml;Neves2008 - Role of cell shape and size in controlling intracellular signalling;37;48;3072;1920;1152;50000;7767;4;1152;0;0;0;0;2,683475018;[0, 36, 11, 1, 0, 0, 0, 0, 0];0;0,071000099;19,9059999;199;58,03033352
BIOMD0000000183.xml;Stefan2008 - calmodulin allostery;67;352;14;9;5;42;16;3;5;0;0;0;0;0,047999859;[0, 192, 160, 0, 0, 0, 0, 0, 0];1,28125;0,019000053;0,025000095;1458;1,863571405
BIOMD0000000184.xml;Lavrentovich2008_Ca_Oscillations;3;7;1;1;0;1;1;0;0;0;0;0;0;0;[2, 5, 0, 0, 0, 0, 0, 0, 0];0;0,003000021;0,003000021;27;0,010578632
BIOMD0000000185.xml;Locke2008_Circadian_Clock;8;20;1;1;0;1;1;0;0;0;0;0;0;0;[12, 8, 0, 0, 0, 0, 0, 0, 0];0;0,004000187;0,002999783;82;0,01269865
BIOMD0000000186.xml;Ibrahim2008 - Mitotic Spindle Assembly Checkpoint - Dissociation variant;11;13;29;13;16;104;32;4;13;3;0;0;0;0,023999929;[0, 6, 7, 0, 0, 0, 0, 0, 0];0;0,005999804;0,006000042;57;0,067556381
BIOMD0000000187.xml;Ibrahim2008 - Mitotic Spindle Assembly Checkpoint - Convey variant;11;13;29;13;16;104;32;4;13;3;0;0;0;0,023157835;[0, 6, 7, 0, 0, 0, 0, 0, 0];0;0,005999804;0,006999969;57;0,065425873
BIOMD0000000188.xml;Proctor2008 - p53/Mdm2 circuit - p53 stabilisation by ATM;20;20;2;2;0;768;512;0;0;0;0;0;0;0;[1, 15, 4, 0, 0, 0, 0, 0, 0];0;0,005000114;0,012000084;95;0,251851797
BIOMD0000000189.xml;Proctor2008 - p53/Mdm2 circuit - p53 stablisation by p14ARF;18;14;1;1;0;256;256;0;0;0;0;0;0;0;[1, 11, 2, 0, 0, 0, 0, 0, 0];0;0,003000021;0,004000187;65;0,07521224
BIOMD0000000190.xml;Rodriguez-Caso2006_Polyamine_Metabolism;11;13;2;2;0;16;8;0;0;0;0;0;0;0;[0, 9, 4, 0, 0, 0, 0, 0, 0];0;0,004000187;0,003000021;50;0,01563406
BIOMD0000000191.xml;Montañez2008_Arginine_catabolism;3;5;1;1;0;1;1;0;0;0;0;0;0;0;[0, 5, 0, 0, 0, 0, 0, 0, 0];0;0,002000093;0,001000166;20;0,006868839
BIOMD0000000192.xml;Görlich2003_RanGTP_gradient;13;18;5;5;0;166;64;0;0;0;0;0;0;0;[0, 12, 6, 0, 0, 0, 0, 0, 0];0;0,004999876;0,006000042;77;0,060914993
BIOMD0000000193.xml;Ibrahim2008_MCC_assembly_model_KDM;8;9;13;7;6;37;16;3;5;1;0;0;0;0,008000135;[0, 4, 5, 0, 0, 0, 0, 0, 0];0;0,004999876;0,004999876;38;0,03099966
BIOMD0000000194.xml;Ibrahim2008_Cdc20_Sequestring_Template_Model;5;4;3;3;0;11;8;0;0;0;0;0;0;0;[0, 2, 2, 0, 0, 0, 0, 0, 0];0;0,005000114;0,003000021;17;0,014708757
BIOMD0000000195.xml;Tyson2001_Cell_Cycle_Regulation;11;20;1;1;0;8;8;0;0;0;0;0;0;0;[8, 12, 0, 0, 0, 0, 0, 0, 0];0;0,003000021;0,005000114;80;0,017635822
BIOMD0000000196.xml;Srividhya2006_CellCycle;11;13;16;16;0;24;16;0;0;0;0;0;0;0;[2, 10, 1, 0, 0, 0, 0, 0, 0];0;0,005000114;0,004000187;52;0,022687435
BIOMD0000000197.xml;Bartholome2007_MDCKII;7;11;2;2;0;8;8;0;0;0;0;0;0;0;[0, 11, 0, 0, 0, 0, 0, 0, 0];0;0,003999949;0,004999876;44;0,030361891
BIOMD0000000198.xml;Stone1996 - activation of soluble guanylate cyclase by nitric oxide;12;12;4;4;0;160;80;0;0;0;0;0;0;0;[0, 9, 3, 0, 0, 0, 0, 0, 0];0;0,005000114;0,006000042;51;0,04583931
BIOMD0000000199.xml;Santolini2001_nNOS_Mechanism_Regulation;15;10;1;1;0;2048;800;0;0;0;0;0;0;0;[0, 4, 6, 0, 0, 0, 0, 0, 0];0;0,002000093;0,028999805;43;0,381372929
BIOMD0000000200.xml;Bray1995_chemotaxis_receptorlinkedcomplex;22;46;133;26;107;8976;1120;7;66;37;4;0;0;0,30595088;[0, 21, 25, 0, 0, 0, 0, 0, 0];0;0,00999999;0,756000042;190;8,717971087
BIOMD0000000201.xml;Goldbeter2008_Somite_Segmentation_Clock_Notch_Wnt_FGF;26;36;2;2;0;1536;1024;0;0;0;0;0;0;0;[13, 22, 1, 0, 0, 0, 0, 0, 0];0;0,003999949;0,019000053;153;0,847031832
BIOMD0000000202.xml;ChenXF2008_CICR;9;15;1;1;0;4;4;0;0;0;0;0;0;0;[5, 10, 0, 0, 0, 0, 0, 0, 0];0;0,003000021;0,003999949;61;0,013001204
BIOMD0000000203.xml;Chickarmane2006 - Stem cell switch reversible;12;10;1;1;0;8;8;0;0;0;0;0;0;0;[0, 9, 1, 0, 0, 0, 0, 0, 0];0;0,001999855;0,003000021;39;0,010953426
BIOMD0000000204.xml;Chickarmane2006 - Stem cell switch irreversible;12;10;1;1;0;8;8;0;0;0;0;0;0;0;[0, 9, 1, 0, 0, 0, 0, 0, 0];0;0,001000166;0,003999949;39;0,011001348
BIOMD0000000205.xml;Ung2008_EGFR_Endocytosis;194;313;50000;5;49995;50000;0;132;1;44;25;1;0;timeout;[0, 206, 107, 0, 0, 0, 0, 0, 0];0,140625;57,42900014;88,70000005;1543;675,1612751
BIOMD0000000206.xml;Wolf2000_Glycolytic_Oscillations;9;22;1;1;0;1;1;0;0;0;0;0;0;0;[3, 15, 4, 0, 0, 0, 0, 0, 0];0;0,002000093;0,004000187;88;0,016797304
BIOMD0000000207.xml;Romond1999_CellCycle;6;6;1;1;0;16;16;0;0;0;0;0;0;0;[2, 4, 0, 0, 0, 0, 0, 0, 0];0;0,003000021;0,003999949;26;0,012003183
BIOMD0000000208.xml;Deineko2003_CellCycle;6;15;1;1;0;1;1;0;0;0;0;0;0;0;[6, 9, 0, 0, 0, 0, 0, 0, 0];0;0,003999949;0,003000021;59;0,01262188
BIOMD0000000209.xml;Chickarmane2008 - Stem cell lineage determination;20;12;1;1;0;256;256;0;0;0;0;0;0;0;[0, 12, 0, 0, 0, 0, 0, 0, 0];0;0,002000093;0,004999876;50;0,067737103
BIOMD0000000210.xml;Chickarmane2008 - Stem cell lineage - NANOG GATA-6 switch;18;12;1;1;0;64;64;0;0;0;0;0;0;0;[0, 12, 0, 0, 0, 0, 0, 0, 0];0;0,002000093;0,005000114;48;0,02441597
BIOMD0000000211.xml;Albert2005_Glycolysis;27;39;174;57;117;20480;2992;6;117;0;0;0;0;0,243048191;[0, 20, 19, 0, 0, 0, 0, 0, 0];0;0,010999918;3,106000185;163;15,48985672
BIOMD0000000212.xml;Curien2009_Aspartate_Metabolism;31;21;1;1;0;50000;50000;0;0;0;0;0;0;0;[0, 21, 0, 0, 0, 0, 0, 0, 0];0;0,011999846;30,2579999;103;48,85329556
BIOMD0000000213.xml;Nijhout2004_Folate_Cycle;14;12;2;2;0;512;512;0;0;0;0;0;0;0;[0, 12, 0, 0, 0, 0, 0, 0, 0];0;0,003999949;0,008000135;55;0,121229887
BIOMD0000000214.xml;Akman2008_Circadian_Clock_Model2;16;25;1;1;0;16;16;0;0;0;0;0;0;0;[5, 20, 0, 0, 0, 0, 0, 0, 0];0;0,002000093;0,003000021;101;0,020605326
BIOMD0000000215.xml;Schulz2009_Th1_differentiation;7;14;1;1;0;2;2;0;0;0;0;0;0;0;[8, 6, 0, 0, 0, 0, 0, 0, 0];0;0,003000021;0,003999949;58;0,012692213
BIOMD0000000216.xml;Hong2009_CircadianClock;6;17;2;2;0;6;4;0;0;0;0;0;0;0;[3, 13, 1, 0, 0, 0, 0, 0, 0];0;0,003000021;0,003999949;65;0,01630497
BIOMD0000000217.xml;Bruggeman2005_AmmoniumAssimilation;22;30;72;66;6;10240;3240;7;6;0;0;0;0;0,01774931;[0, 15, 11, 4, 0, 0, 0, 0, 0];0;0,007999897;0,404999971;127;4,916964531
BIOMD0000000218.xml;Singh2006_TCA_mtu_model2;13;26;3;3;0;12;8;0;0;0;0;0;0;0;[0, 21, 5, 0, 0, 0, 0, 0, 0];0;0,004999876;0,006000042;113;0,027244091
BIOMD0000000219.xml;Singh2006_TCA_mtu_model1;13;28;3;3;0;12;8;0;0;0;0;0;0;0;[0, 23, 5, 0, 0, 0, 0, 0, 0];0;0,003999949;0,005000114;121;0,028015137
BIOMD0000000220.xml;Albeck2008_extrinsic_apoptosis;58;70;432;336;96;50000;0;3;96;0;0;0;0;0,189338446;[0, 45, 25, 0, 0, 0, 0, 0, 0];0;0,010999918;33,22099996;285;81,82033944
BIOMD0000000221.xml;Singh2006_TCA_Ecoli_acetate;12;22;3;3;0;12;8;0;0;0;0;0;0;0;[0, 17, 5, 0, 0, 0, 0, 0, 0];0;0,003999949;0,005000114;96;0,025293827
BIOMD0000000222.xml;Singh2006_TCA_Ecoli_glucose;12;22;3;3;0;12;8;0;0;0;0;0;0;0;[0, 17, 5, 0, 0, 0, 0, 0, 0];0;0,004999876;0,003999949;96;0,024318218
BIOMD0000000223.xml;Borisov2009_EGF_Insulin_Crosstalk;86;150;50000;3912;46088;50000;548;10;28597;8373;0;0;0;timeout;[1, 112, 37, 0, 0, 0, 0, 0, 0];0;10,49399996;25,57299995;637;359,8889706
BIOMD0000000224.xml;Meyer1991_CalciumSpike_ICC;4;6;2;2;0;2;2;0;0;0;0;0;0;0;[2, 4, 0, 0, 0, 0, 0, 0, 0];0;0,003999949;0,003000021;24;0,012000084
BIOMD0000000225.xml;Westermark2003_Pancreatic_GlycOsc_basic;5;3;1;1;0;4;4;0;0;0;0;0;0;0;[0, 3, 0, 0, 0, 0, 0, 0, 0];0;0,002000093;0,003000021;13;0,008654594
BIOMD0000000226.xml;Radulescu2008_NFkB_hierarchy_M_14_25_28_Lipniacky;24;24;1;1;0;512;384;0;0;0;0;0;0;0;[0, 20, 4, 0, 0, 0, 0, 0, 0];0;0,001999855;0,008000135;105;0,186213493
BIOMD0000000227.xml;Radulescu2008_NFkB_hierarchy_M_39_65_90;60;57;1;1;0;50000;49;0;0;0;0;0;0;0;[0, 41, 16, 0, 0, 0, 0, 0, 0];0;0,002000093;36,58099985;258;75,99005389
BIOMD0000000228.xml;Swat2004_Mammalian_G1_S_Transition;9;22;1;1;0;1;1;0;0;0;0;0;0;0;[5, 17, 0, 0, 0, 0, 0, 0, 0];0;0,003000021;0,002999783;85;0,014482021
BIOMD0000000229.xml;Ma2002_cAMP_oscillations;7;14;1;1;0;1;1;0;0;0;0;0;0;0;[7, 7, 0, 0, 0, 0, 0, 0, 0];0;0,003000021;0,003000021;56;0,01170063
BIOMD0000000230.xml;Ihekwaba2004_NFkB_Sensitivity;26;64;2;2;0;4;4;0;0;0;0;0;0;0;[0, 49, 15, 0, 0, 0, 0, 0, 0];0;0,013999939;0,011999846;249;0,052985191
BIOMD0000000231.xml;Valero2006_Adenine_TernaryCycle;6;8;4;4;0;8;6;0;0;0;0;0;0;0;[0, 5, 3, 0, 0, 0, 0, 0, 0];0;0,003999949;0,003000021;32;0,013723135
BIOMD0000000232.xml;Nazaret2009_TCA_RC_ATP;14;14;1;1;0;512;224;0;0;0;0;0;0;0;[1, 5, 4, 4, 0, 0, 0, 0, 0];0;0,005000114;0,009000063;59;0,122734308
BIOMD0000000233.xml;Wilhelm2009_BistableReaction;4;4;1;1;0;8;6;0;0;0;0;0;0;0;[0, 2, 2, 0, 0, 0, 0, 0, 0];0;0,001999855;0,003000021;16;0,009564877
BIOMD0000000234.xml;Tham2008 - PDmodel, Tumour shrinkage by gemcitabine and carboplatin ;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000235.xml;Kuhn2009_EndoMesodermNetwork;622;780;1536;1536;0;50000;34662;0;0;0;0;0;0;0,77065444;[0, 768, 9, 3, 0, 0, 0, 0, 0];10,03125;0,072000027;55,11599994;3158;611,1162705
BIOMD0000000236.xml;Westermark2003_Pancreatic_GlycOsc_extended;7;7;1;1;0;8;8;0;0;0;0;0;0;0;[0, 7, 0, 0, 0, 0, 0, 0, 0];0;0,004000187;0,006000042;30;0,017874479
BIOMD0000000237.xml;Schaber2006_Pheromone_Starvation_Crosstalk;26;48;185;60;125;589;112;11;119;6;0;0;0;0,298904657;[0, 36, 12, 0, 0, 0, 0, 0, 0];0;0,009000063;0,015000105;203;0,774742842
BIOMD0000000238.xml;Overgaard2007_PDmodel_IL21;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000239.xml;Jiang2007 - GSIS system, Pancreatic Beta Cells;59;74;50000;173;49827;1;0;1241;12;3;1;0;0;timeout;[1, 17, 50, 6, 0, 0, 0, 0, 0];0;15,74899983;48,50399995;299;323,3617971
BIOMD0000000240.xml;Veening2008_DegU_Regulation;6;14;1;1;0;1;1;0;0;0;0;0;0;0;[4, 10, 0, 0, 0, 0, 0, 0, 0];0;0,003000021;0,003000021;55;0,012574911
BIOMD0000000241.xml;Shi1993_Caffeine_pressor_tolerance;;;1;1;0;;;;;;;;;;[0, 0, 0, 0, 0, 0, 0, 0, 0];;;;;
BIOMD0000000242.xml;Bai2003_G1phaseRegulation;6;12;2;1;1;2;1;2;1;0;0;0;0;0,002007961;[5, 6, 1, 0, 0, 0, 0, 0, 0];0;0,005000114;0,003999949;48;0,016870737
BIOMD0000000243.xml;Neumann2010_CD95Stimulation_NFkB_Apoptosis;23;23;1;1;0;50000;548;0;0;0;0;0;0;0;[0, 5, 18, 0, 0, 0, 0, 0, 0];0;0,002000093;14,61699986;82;30,99972105
BIOMD0000000244.xml;Kotte2010_Ecoli_Metabolic_Adaption;47;115;2;2;0;2;2;0;0;0;0;0;0;0;[31, 80, 4, 0, 0, 0, 0, 0, 0];0,015625;0,006000042;0,007999897;446;0,065297365
BIOMD0000000245.xml;Lei2001_Yeast_Aerobic_Metabolism;11;21;1;1;0;4;4;0;0;0;0;0;0;0;[0, 20, 1, 0, 0, 0, 0, 0, 0];0;0,000999928;0,003999949;79;0,013640642
BIOMD0000000246.xml;Vasalou2010_Pacemaker_Neuron_SCN;29;62;1;1;0;512;512;0;0;0;0;0;0;0;[20, 40, 2, 0, 0, 0, 0, 0, 0];0;0,002999783;0,010000229;276;0,457733631
BIOMD0000000247.xml;Ralser2007_Carbohydrate_Rerouting_ROS;31;46;27;14;13;24064;3564;7;13;0;0;0;0;0,031360865;[0, 24, 22, 0, 0, 0, 0, 0, 0];0;0,006999969;1,886000156;191;16,18793535
BIOMD0000000248.xml;Lai2007_O2_Transport_Metabolism;9;10;3;3;0;64;48;0;0;0;0;0;0;0;[1, 6, 3, 0, 0, 0, 0, 0, 0];0;0,003999949;0,003999949;47;0,025542498
BIOMD0000000249.xml;Restif2006 - Whooping cough;9;20;1;1;0;2;2;0;0;0;0;0;0;0;[1, 19, 0, 0, 0, 0, 0, 0, 0];0;0,003000021;0,004000187;79;0,017401218
BIOMD0000000250.xml;Nakakuki2010_CellFateDecision_Mechanistic;49;93;1536;1024;512;6144;4096;2;512;0;0;0;0;1,65404439;[6, 81, 6, 0, 0, 0, 0, 0, 0];0;0,02699995;0,171999931;367;10,27795172
